__time,/CtrlOut/AngComp/x,/CtrlOut/AngComp/y,/CtrlOut/AngComp/z,/CtrlOut/AngRef/x,/CtrlOut/AngRef/y,/CtrlOut/AngRef/z,/CtrlOut/AngVelRef/x,/CtrlOut/AngVelRef/y,/CtrlOut/AngVelRef/z,/CtrlOut/KaiErr/x,/CtrlOut/KaiErr/y,/CtrlOut/KaiErr/z,/CtrlOut/Kbar,/CtrlOut/Sigma/x,/CtrlOut/Sigma/y,/CtrlOut/Sigma/z,/CtrlOut/Time,/CtrlOut/Torq/x,/CtrlOut/Torq/y,/CtrlOut/Torq/z,/mavros/imu/data/angular_velocity/x,/mavros/imu/data/angular_velocity/y,/mavros/imu/data/angular_velocity/z,/mavros/imu/data/angular_velocity_covariance[0;0],/mavros/imu/data/angular_velocity_covariance[0;1],/mavros/imu/data/angular_velocity_covariance[0;2],/mavros/imu/data/angular_velocity_covariance[1;1],/mavros/imu/data/angular_velocity_covariance[1;2],/mavros/imu/data/angular_velocity_covariance[2;2],/mavros/imu/data/header/seq,/mavros/imu/data/header/stamp,/mavros/imu/data/linear_acceleration/x,/mavros/imu/data/linear_acceleration/y,/mavros/imu/data/linear_acceleration/z,/mavros/imu/data/linear_acceleration_covariance[0;0],/mavros/imu/data/linear_acceleration_covariance[0;1],/mavros/imu/data/linear_acceleration_covariance[0;2],/mavros/imu/data/linear_acceleration_covariance[1;1],/mavros/imu/data/linear_acceleration_covariance[1;2],/mavros/imu/data/linear_acceleration_covariance[2;2],/mavros/imu/data/orientation/pitch_deg,/mavros/imu/data/orientation/roll_deg,/mavros/imu/data/orientation/w,/mavros/imu/data/orientation/x,/mavros/imu/data/orientation/y,/mavros/imu/data/orientation/yaw_deg,/mavros/imu/data/orientation/z,/mavros/imu/data/orientation_covariance[0;0],/mavros/imu/data/orientation_covariance[0;1],/mavros/imu/data/orientation_covariance[0;2],/mavros/imu/data/orientation_covariance[1;1],/mavros/imu/data/orientation_covariance[1;2],/mavros/imu/data/orientation_covariance[2;2]
1680429041.265332,0.000000,0.000000,0.000000,-5.898110,-9.824691,11.459156,-0.171473,0.102941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.815001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.265430,0.000000,0.000000,0.000000,-5.947160,-9.795078,11.459156,-0.170956,0.103798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.820000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.271216,0.000000,0.000000,0.000000,-5.996061,-9.765219,11.459156,-0.170435,0.104651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.825001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.275253,0.000000,0.000000,0.000000,-6.044812,-9.735117,11.459156,-0.169910,0.105502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.830000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.279501,,,,,,,,,,,,,,,,,,,,,-0.115409,0.016632,-0.011938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62360.000000,1680429041.276236,-4.901292,-2.013738,9.755602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.154475,-5.711866,-0.988718,0.038796,0.101862,12.422745,-0.102737,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.283851,0.000000,0.000000,0.000000,-6.093411,-9.704772,11.459156,-0.169380,0.106350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.834999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.286189,0.000000,0.000000,0.000000,-6.141859,-9.674183,11.459156,-0.168846,0.107196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.840000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.289634,0.000000,0.000000,0.000000,-6.190153,-9.643353,11.459156,-0.168308,0.108039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.844999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.297520,0.000000,0.000000,0.000000,-6.238292,-9.612282,11.459156,-0.167766,0.108879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.850000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.299480,,,,,,,,,,,,,,,,,,,,,-0.267347,0.105988,0.013983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62361.000000,1680429041.295237,5.195935,2.124236,9.237588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.007354,-5.880354,-0.988795,0.040412,0.100738,12.401836,-0.102485,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.304597,0.000000,0.000000,0.000000,-6.286275,-9.580971,11.459156,-0.167219,0.109716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.855000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.304815,0.000000,0.000000,0.000000,-6.334101,-9.549420,11.459156,-0.166669,0.110551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.860001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.311039,0.000000,0.000000,0.000000,-6.381769,-9.517630,11.459156,-0.166114,0.111383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.865000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.315693,0.000000,0.000000,0.000000,-6.429277,-9.485602,11.459156,-0.165555,0.112212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.870001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.318851,,,,,,,,,,,,,,,,,,,,,-0.191388,0.325980,-0.016390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62362.000000,1680429041.311237,4.400430,1.521437,10.285863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.750098,-6.163055,-0.988890,0.043103,0.098773,12.402439,-0.102384,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.320118,0.000000,0.000000,0.000000,-6.476625,-9.453337,11.459156,-0.164992,0.113038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.875000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.325888,0.000000,0.000000,0.000000,-6.523810,-9.420836,11.459156,-0.164425,0.113862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.879999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.330122,0.000000,0.000000,0.000000,-6.570833,-9.388100,11.459156,-0.163853,0.114683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.885000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.336050,0.000000,0.000000,0.000000,-6.617691,-9.355128,11.459156,-0.163278,0.115500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.889999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.339791,,,,,,,,,,,,,,,,,,,,,-0.170815,0.041432,0.016126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62363.000000,1680429041.336236,6.164861,-2.642717,9.620117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.584711,-6.410425,-0.988925,0.045406,0.097566,12.395618,-0.102206,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.341358,0.000000,0.000000,0.000000,-6.664383,-9.321923,11.459156,-0.162698,0.116315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.895000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.346323,0.000000,0.000000,0.000000,-6.710910,-9.288485,11.459156,-0.162115,0.117127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.900000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.352148,0.000000,0.000000,0.000000,-6.757268,-9.254814,11.459156,-0.161527,0.117937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.905001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.354415,0.000000,0.000000,0.000000,-6.803457,-9.220912,11.459156,-0.160935,0.118743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.361590,0.000000,0.000000,0.000000,-6.849477,-9.186780,11.459156,-0.160340,0.119546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.915001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.361655,,,,,,,,,,,,,,,,,,,,,-0.197755,0.060998,0.024996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62364.000000,1680429041.351237,2.757455,1.166242,12.128570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.442607,-6.587488,-0.988960,0.047075,0.096498,12.394102,-0.102125,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.369195,0.000000,0.000000,0.000000,-6.895325,-9.152418,11.459156,-0.159740,0.120346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.920000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.370258,0.000000,0.000000,0.000000,-6.941000,-9.117827,11.459156,-0.159136,0.121143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.924999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.374537,0.000000,0.000000,0.000000,-6.986503,-9.083008,11.459156,-0.158528,0.121937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.930000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.378319,,,,,,,,,,,,,,,,,,,,,-0.309311,0.298562,-0.013940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62365.000000,1680429041.372236,1.109067,1.783660,11.779588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.206192,-6.877500,-0.989027,0.049827,0.094709,12.373585,-0.101846,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.381767,0.000000,0.000000,0.000000,-7.031830,-9.047962,11.459156,-0.157917,0.122729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.934999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.386416,0.000000,0.000000,0.000000,-7.076982,-9.012690,11.459156,-0.157301,0.123517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.940001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.389977,0.000000,0.000000,0.000000,-7.121957,-8.977193,11.459156,-0.156682,0.124302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.945000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.396973,0.000000,0.000000,0.000000,-7.166753,-8.941471,11.459156,-0.156058,0.125083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.950001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.401113,,,,,,,,,,,,,,,,,,,,,-0.111930,0.055014,0.004932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62366.000000,1680429041.396237,-5.120806,-5.258785,9.348531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.048749,-7.120318,-0.989037,0.052084,0.093564,12.365948,-0.101676,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.402212,0.000000,0.000000,0.000000,-7.211371,-8.905525,11.459156,-0.155431,0.125862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.955000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.406562,0.000000,0.000000,0.000000,-7.255808,-8.869357,11.459156,-0.154799,0.126638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.959999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.410174,0.000000,0.000000,0.000000,-7.300064,-8.832968,11.459156,-0.154164,0.127410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.965000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.416197,0.000000,0.000000,0.000000,-7.344138,-8.796357,11.459156,-0.153525,0.128179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.969999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.420511,,,,,,,,,,,,,,,,,,,,,-0.301182,0.088607,0.021792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62367.000000,1680429041.417237,-2.150924,2.783602,9.263413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.854707,-7.425148,-0.989040,0.054915,0.092156,12.354311,-0.101451,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.424815,0.000000,0.000000,0.000000,-7.388027,-8.759527,11.459156,-0.152883,0.128945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.975000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.426650,0.000000,0.000000,0.000000,-7.431733,-8.722477,11.459156,-0.152236,0.129708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.980000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.431495,0.000000,0.000000,0.000000,-7.475252,-8.685209,11.459156,-0.151586,0.130468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.985001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.436197,0.000000,0.000000,0.000000,-7.518584,-8.647725,11.459156,-0.150931,0.131224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.990000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.439936,,,,,,,,,,,,,,,,,,,,,-0.281814,0.215180,-0.002341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62368.000000,1680429041.435237,11.172095,-1.851653,9.691689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.760355,-7.596934,-0.989024,0.056493,0.091493,12.350360,-0.101340,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.443435,0.000000,0.000000,0.000000,-7.561729,-8.610024,11.459156,-0.150273,0.131977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.995001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.445260,0.000000,0.000000,0.000000,-7.604684,-8.572108,11.459156,-0.149612,0.132727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.452491,0.000000,0.000000,0.000000,-7.647449,-8.533977,11.459156,-0.148946,0.133473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.004999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.457360,0.000000,0.000000,0.000000,-7.690024,-8.495634,11.459156,-0.148277,0.134216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.010000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.460411,0.000000,0.000000,0.000000,-7.732405,-8.457078,11.459156,-0.147604,0.134956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.014999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.463024,,,,,,,,,,,,,,,,,,,,,-0.108456,0.145660,-0.014953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62369.000000,1680429041.457237,10.884185,-2.355972,9.662269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.596885,-7.796643,-0.989050,0.058393,0.090250,12.330564,-0.101119,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.465705,0.000000,0.000000,0.000000,-7.774594,-8.418310,11.459156,-0.146927,0.135692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.020000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.470988,0.000000,0.000000,0.000000,-7.816588,-8.379332,11.459156,-0.146247,0.136425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.025000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.474442,0.000000,0.000000,0.000000,-7.858387,-8.340144,11.459156,-0.145563,0.137155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.030001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.479359,0.000000,0.000000,0.000000,-7.899989,-8.300748,11.459156,-0.144875,0.137881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.035000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.480875,,,,,,,,,,,,,,,,,,,,,-0.098960,-0.081178,0.036374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62370.000000,1680429041.477237,-7.609991,0.932479,8.595805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.518477,-7.985865,-0.988998,0.060098,0.089745,12.337334,-0.101081,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.486460,0.000000,0.000000,0.000000,-7.941394,-8.261145,11.459156,-0.144184,0.138603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.040001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.490987,0.000000,0.000000,0.000000,-7.982600,-8.221335,11.459156,-0.143489,0.139323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.045000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.494740,0.000000,0.000000,0.000000,-8.023607,-8.181319,11.459156,-0.142791,0.140038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.049999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.499430,,,,,,,,,,,,,,,,,,,,,-0.258234,0.189973,0.001643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62371.000000,1680429041.497236,9.078389,0.985504,9.835678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.250879,-8.206673,-0.989091,0.062300,0.087609,12.293065,-0.100712,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.504665,0.000000,0.000000,0.000000,-8.064413,-8.141099,11.459156,-0.142089,0.140751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.055000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.505586,0.000000,0.000000,0.000000,-8.105018,-8.100675,11.459156,-0.141383,0.141459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.059999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.510416,0.000000,0.000000,0.000000,-8.145420,-8.060049,11.459156,-0.140674,0.142164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.065001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.516883,0.000000,0.000000,0.000000,-8.185618,-8.019222,11.459156,-0.139962,0.142866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.070000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.520445,0.000000,0.000000,0.000000,-8.225612,-7.978193,11.459156,-0.139246,0.143564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.075001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.522194,,,,,,,,,,,,,,,,,,,,,-0.070821,0.304817,-0.047193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62372.000000,1680429041.512236,8.157150,-4.071127,9.811048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.151246,-8.320718,-0.989106,0.063395,0.086841,12.276048,-0.100548,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.528524,0.000000,0.000000,0.000000,-8.265400,-7.936966,11.459156,-0.138526,0.144258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.080000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.531940,0.000000,0.000000,0.000000,-8.304981,-7.895540,11.459156,-0.137803,0.144949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.084999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.534817,0.000000,0.000000,0.000000,-8.344355,-7.853916,11.459156,-0.137077,0.145636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.090000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.538995,,,,,,,,,,,,,,,,,,,,,-0.017040,0.086770,0.010266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62373.000000,1680429041.532236,10.352617,-4.861532,9.643797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.964666,-8.365875,-0.989227,0.063994,0.085252,12.239831,-0.100333,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.543266,0.000000,0.000000,0.000000,-8.383520,-7.812096,11.459156,-0.136347,0.146320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.094999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.545867,0.000000,0.000000,0.000000,-8.422475,-7.770081,11.459156,-0.135614,0.147000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.100000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.552022,0.000000,0.000000,0.000000,-8.461220,-7.727872,11.459156,-0.134877,0.147676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.105000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.554886,0.000000,0.000000,0.000000,-8.499754,-7.685470,11.459156,-0.134137,0.148349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.110001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.560271,0.000000,0.000000,0.000000,-8.538075,-7.642875,11.459156,-0.133393,0.149018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.115000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.565695,,,,,,,,,,,,,,,,,,,,,-0.236419,0.088752,0.014683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62374.000000,1680429041.557236,-7.267529,-3.341318,9.301649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.793798,-8.634237,-0.989176,0.066476,0.084014,12.241082,-0.100267,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.567472,0.000000,0.000000,0.000000,-8.576182,-7.600089,11.459156,-0.132647,0.149683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.120001,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.571595,0.000000,0.000000,0.000000,-8.614075,-7.557113,11.459156,-0.131897,0.150344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.125000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.574828,0.000000,0.000000,0.000000,-8.651753,-7.513949,11.459156,-0.131143,0.151002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.129999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.581665,,,,,,,,,,,,,,,,,,,,,-0.063701,0.313050,-0.037336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62375.000000,1680429041.577236,10.116258,-4.672260,9.988218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.544882,-8.681738,-0.989332,0.067160,0.081884,12.197705,-0.100038,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1680429041.581760,0.000000,0.000000,0.000000,-8.689214,-7.470596,11.459156,-0.130387,0.151655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.135000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.584340,0.000000,0.000000,0.000000,-8.726459,-7.427057,11.459156,-0.129627,0.152305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.139999,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680429041.589302,0.000000,0.000000,0.000000,-8.763485,-7.383332,11.459156,-0.128863,0.152952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.145000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
